4.052631578947368252e-01,3.842105263157894468e-01,2.000000000000000111e-01,1.052631578947368397e-02
7.462311557788944283e-01,9.296482412060301515e-02,1.557788944723618174e-01,5.025125628140703592e-03
6.721311475409835756e-01,1.311475409836065642e-01,1.721311475409836034e-01,2.459016393442622905e-02
7.317073170731707155e-01,9.756097560975610095e-02,1.707317073170731836e-01,0.000000000000000000e+00
5.322283609576426988e-01,2.836095764272559827e-01,1.731123388581952138e-01,1.104972375690607689e-02
7.557997557997557792e-01,7.081807081807081627e-02,1.672771672771672657e-01,6.105006105006105001e-03
1.968503937007874127e-01,7.244094488188976833e-01,7.086614173228346358e-02,7.874015748031495954e-03
5.820895522388059851e-01,2.761194029850746468e-01,1.343283582089552231e-01,7.462686567164178962e-03
2.515337423312883347e-01,5.950920245398773067e-01,1.472392638036809920e-01,6.134969325153374377e-03
3.269230769230769273e-01,4.230769230769230727e-01,2.500000000000000000e-01,0.000000000000000000e+00
7.166666666666666741e-01,6.666666666666666574e-02,2.166666666666666741e-01,0.000000000000000000e+00
7.301587301587301182e-01,1.269841269841269771e-01,1.269841269841269771e-01,1.587301587301587213e-02
2.708333333333333148e-01,5.416666666666666297e-01,1.666666666666666574e-01,2.083333333333333218e-02
4.285714285714285476e-01,4.285714285714285476e-01,1.428571428571428492e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.846153846153846256e-01,2.076923076923077038e-01,1.076923076923076983e-01,0.000000000000000000e+00
6.865671641791044610e-01,1.343283582089552231e-01,1.791044776119402882e-01,0.000000000000000000e+00
2.590361445783132543e-01,6.024096385542169196e-01,1.265060240963855331e-01,1.204819277108433798e-02
7.171052631578946901e-01,1.118421052631578955e-01,1.644736842105263275e-01,6.578947368421052266e-03
6.736842105263157743e-01,9.473684210526316096e-02,2.315789473684210509e-01,0.000000000000000000e+00
5.636363636363636020e-01,2.909090909090908950e-01,1.272727272727272596e-01,1.818181818181818094e-02
4.444444444444444198e-01,4.814814814814814548e-01,7.407407407407406996e-02,0.000000000000000000e+00
4.067796610169491789e-01,4.067796610169491789e-01,1.864406779661016977e-01,0.000000000000000000e+00
6.434108527131783273e-01,2.403100775193798555e-01,1.162790697674418589e-01,0.000000000000000000e+00
4.761904761904761640e-01,4.523809523809523836e-01,7.142857142857142461e-02,0.000000000000000000e+00
5.662650602409639022e-01,2.168674698795180766e-01,2.108433734939759163e-01,6.024096385542168988e-03
1.570247933884297564e-01,7.190082644628099651e-01,1.239669421487603340e-01,0.000000000000000000e+00
7.448275862068965969e-01,9.655172413793103314e-02,1.586206896551724255e-01,0.000000000000000000e+00
5.714285714285713969e-01,3.809523809523809312e-01,4.761904761904761640e-02,0.000000000000000000e+00
7.214285714285714191e-01,8.571428571428571508e-02,1.928571428571428659e-01,0.000000000000000000e+00
2.000000000000000111e-01,6.480000000000000204e-01,1.519999999999999962e-01,0.000000000000000000e+00
3.611111111111111049e-01,4.722222222222222099e-01,1.574074074074074125e-01,9.259259259259258745e-03
7.777777777777777901e-01,1.111111111111111049e-01,1.111111111111111049e-01,0.000000000000000000e+00
6.101694915254237683e-01,2.542372881355932090e-01,1.355932203389830504e-01,0.000000000000000000e+00
7.258064516129032473e-01,1.451612903225806550e-01,1.129032258064516098e-01,1.612903225806451568e-02
5.500000000000000444e-01,2.000000000000000111e-01,2.500000000000000000e-01,0.000000000000000000e+00
5.652173913043477826e-01,2.898550724637681264e-01,1.449275362318840632e-01,0.000000000000000000e+00
2.751091703056768312e-01,5.458515283842795274e-01,1.659388646288209590e-01,1.310043668122270674e-02
2.500000000000000000e-01,2.500000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
6.708860759493671111e-01,1.898734177215190000e-01,1.392405063291139167e-01,0.000000000000000000e+00
4.117647058823529216e-01,4.117647058823529216e-01,1.764705882352941291e-01,0.000000000000000000e+00
5.353535353535353591e-01,2.828282828282828176e-01,1.616161616161616299e-01,2.020202020202020374e-02
6.271186440677966045e-01,2.033898305084745894e-01,1.694915254237288060e-01,0.000000000000000000e+00
2.432432432432432567e-01,6.216216216216216006e-01,1.351351351351351426e-01,0.000000000000000000e+00
1.702127659574468044e-01,5.744680851063830307e-01,2.553191489361701927e-01,0.000000000000000000e+00
1.940298507462686617e-01,6.119402985074626766e-01,1.940298507462686617e-01,0.000000000000000000e+00
5.254237288135593653e-01,3.220338983050847204e-01,1.525423728813559421e-01,0.000000000000000000e+00
7.105263157894736725e-01,1.842105263157894635e-01,1.052631578947368363e-01,0.000000000000000000e+00
4.000000000000000222e-01,4.285714285714285476e-01,1.714285714285714302e-01,0.000000000000000000e+00
4.125874125874126053e-01,4.335664335664335400e-01,1.538461538461538547e-01,0.000000000000000000e+00
4.186046511627907196e-01,3.953488372093023062e-01,1.860465116279069742e-01,0.000000000000000000e+00
7.222222222222222099e-01,1.388888888888888951e-01,1.388888888888888951e-01,0.000000000000000000e+00
2.705882352941176294e-01,6.705882352941175961e-01,4.705882352941176405e-02,1.176470588235294101e-02
7.883817427385891863e-01,9.128630705394190359e-02,1.120331950207468924e-01,8.298755186721991708e-03
3.846153846153846367e-01,3.538461538461538658e-01,2.461538461538461675e-01,1.538461538461538547e-02
7.701863354037267184e-01,1.118012422360248476e-01,1.180124223602484479e-01,0.000000000000000000e+00
6.491228070175438791e-01,1.754385964912280604e-01,1.578947368421052544e-01,1.754385964912280604e-02
8.888888888888888395e-01,0.000000000000000000e+00,1.111111111111111049e-01,0.000000000000000000e+00
5.468750000000000000e-01,2.760416666666666852e-01,1.770833333333333426e-01,0.000000000000000000e+00
7.305194805194805685e-01,9.415584415584415945e-02,1.753246753246753276e-01,0.000000000000000000e+00
2.592592592592592449e-01,7.037037037037037202e-01,3.703703703703703498e-02,0.000000000000000000e+00
5.000000000000000000e-01,2.962962962962962798e-01,2.037037037037036924e-01,0.000000000000000000e+00
1.851851851851851749e-01,6.851851851851852304e-01,1.296296296296296224e-01,0.000000000000000000e+00
2.352941176470588203e-01,2.941176470588235392e-01,4.705882352941176405e-01,0.000000000000000000e+00
5.555555555555555802e-01,5.555555555555555247e-02,3.888888888888888951e-01,0.000000000000000000e+00
6.666666666666666297e-01,1.904761904761904656e-01,1.428571428571428492e-01,0.000000000000000000e+00
3.181818181818181768e-01,5.454545454545454142e-01,1.363636363636363535e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.999999999999999778e-01,4.000000000000000222e-01,0.000000000000000000e+00
5.319148936170212671e-01,2.765957446808510745e-01,1.914893617021276584e-01,0.000000000000000000e+00
6.607142857142856984e-01,1.607142857142857262e-01,1.785714285714285754e-01,0.000000000000000000e+00
3.013698630136986134e-01,5.616438356164383805e-01,1.369863013698630061e-01,0.000000000000000000e+00
6.666666666666666297e-01,1.269841269841269771e-01,2.063492063492063378e-01,0.000000000000000000e+00
7.954545454545454142e-01,9.090909090909091161e-02,1.136363636363636326e-01,0.000000000000000000e+00
6.296296296296296502e-01,2.222222222222222099e-01,1.296296296296296224e-01,1.851851851851851749e-02
5.454545454545454142e-01,2.727272727272727071e-01,1.818181818181818232e-01,0.000000000000000000e+00
3.928571428571428492e-01,4.642857142857143016e-01,1.428571428571428492e-01,0.000000000000000000e+00
4.375000000000000000e-01,3.333333333333333148e-01,2.083333333333333426e-01,2.083333333333333218e-02
3.333333333333333148e-01,5.714285714285713969e-01,9.523809523809523281e-02,0.000000000000000000e+00
4.137931034482758563e-01,3.793103448275861878e-01,2.068965517241379282e-01,0.000000000000000000e+00
1.190476190476190410e-01,7.142857142857143016e-01,1.666666666666666574e-01,0.000000000000000000e+00
7.777777777777777901e-01,7.407407407407406996e-02,1.296296296296296224e-01,1.851851851851851749e-02
5.384615384615384359e-01,3.076923076923077094e-01,1.538461538461538547e-01,0.000000000000000000e+00
5.925925925925925597e-01,9.259259259259258745e-02,3.148148148148148251e-01,0.000000000000000000e+00
1.935483870967741882e-01,7.419354838709677491e-01,6.451612903225806273e-02,0.000000000000000000e+00
3.761467889908257090e-01,4.495412844036697497e-01,1.743119266055045968e-01,0.000000000000000000e+00
5.000000000000000000e-01,3.750000000000000000e-01,1.250000000000000000e-01,0.000000000000000000e+00
6.250000000000000000e-01,2.500000000000000000e-01,1.250000000000000000e-01,0.000000000000000000e+00
7.272727272727272929e-01,1.363636363636363535e-01,9.090909090909091161e-02,4.545454545454545581e-02
5.000000000000000000e-01,1.000000000000000056e-01,4.000000000000000222e-01,0.000000000000000000e+00
6.153846153846154188e-01,1.923076923076923184e-01,1.923076923076923184e-01,0.000000000000000000e+00
2.637362637362637430e-01,5.604395604395604469e-01,1.758241758241758379e-01,0.000000000000000000e+00
7.142857142857143016e-01,1.428571428571428492e-01,1.428571428571428492e-01,0.000000000000000000e+00
7.666666666666667185e-01,6.666666666666666574e-02,1.666666666666666574e-01,0.000000000000000000e+00
3.571428571428571508e-01,4.285714285714285476e-01,2.142857142857142738e-01,0.000000000000000000e+00
4.583333333333333148e-01,2.500000000000000000e-01,2.916666666666666852e-01,0.000000000000000000e+00
4.411764705882352811e-01,2.352941176470588203e-01,3.088235294117647189e-01,1.470588235294117627e-02
1.612903225806451568e-01,8.064516129032257563e-01,3.225806451612903136e-02,0.000000000000000000e+00
3.157894736842105088e-01,6.315789473684210176e-01,5.263157894736841813e-02,0.000000000000000000e+00
2.999999999999999889e-01,5.000000000000000000e-01,1.499999999999999944e-01,5.000000000000000278e-02
6.071428571428570953e-01,2.142857142857142738e-01,1.785714285714285754e-01,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.846153846153846367e-01,4.615384615384615641e-01,1.538461538461538547e-01,0.000000000000000000e+00
4.509803921568627527e-01,3.333333333333333148e-01,2.058823529411764608e-01,9.803921568627450844e-03
3.448275862068965747e-01,3.448275862068965747e-01,3.103448275862069061e-01,0.000000000000000000e+00
7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.076923076923077094e-01,6.153846153846154188e-01,7.692307692307692735e-02,0.000000000000000000e+00
6.385542168674698260e-01,1.686746987951807109e-01,1.807228915662650592e-01,1.204819277108433798e-02
4.473684210526315819e-01,3.859649122807017330e-01,1.578947368421052544e-01,8.771929824561403022e-03
7.535211267605633756e-01,9.154929577464789026e-02,1.549295774647887203e-01,0.000000000000000000e+00
7.692307692307692735e-01,7.692307692307692735e-02,1.538461538461538547e-01,0.000000000000000000e+00
6.521739130434782705e-01,2.173913043478260809e-01,1.304347826086956486e-01,0.000000000000000000e+00
5.076452599388379117e-01,2.905198776758409762e-01,1.865443425076452610e-01,1.529051987767584067e-02
7.459999999999999964e-01,7.000000000000000666e-02,1.819999999999999951e-01,2.000000000000000042e-03
2.763157894736842368e-01,6.842105263157894912e-01,3.947368421052631360e-02,0.000000000000000000e+00
4.756097560975609539e-01,3.414634146341463672e-01,1.707317073170731836e-01,1.219512195121951262e-02
2.500000000000000000e-01,6.136363636363636465e-01,1.363636363636363535e-01,0.000000000000000000e+00
3.414634146341463672e-01,5.609756097560976151e-01,9.756097560975610095e-02,0.000000000000000000e+00
6.999999999999999556e-01,4.000000000000000083e-02,2.600000000000000089e-01,0.000000000000000000e+00
7.916666666666666297e-01,1.250000000000000000e-01,8.333333333333332871e-02,0.000000000000000000e+00
1.199999999999999956e-01,7.199999999999999734e-01,1.600000000000000033e-01,0.000000000000000000e+00
6.363636363636363535e-01,3.636363636363636465e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.362318840579710644e-01,3.478260869565217295e-01,1.159420289855072478e-01,0.000000000000000000e+00
7.294117647058823151e-01,1.294117647058823650e-01,1.411764705882352922e-01,0.000000000000000000e+00
2.538461538461538325e-01,5.769230769230768718e-01,1.692307692307692402e-01,0.000000000000000000e+00
5.789473684210526550e-01,1.473684210526315652e-01,2.736842105263158076e-01,0.000000000000000000e+00
7.777777777777777901e-01,5.555555555555555247e-02,1.666666666666666574e-01,0.000000000000000000e+00
5.362318840579710644e-01,2.318840579710144956e-01,2.173913043478260809e-01,1.449275362318840597e-02
3.529411764705882582e-01,4.705882352941176405e-01,1.764705882352941291e-01,0.000000000000000000e+00
3.428571428571428603e-01,3.428571428571428603e-01,2.857142857142856984e-01,2.857142857142857054e-02
6.756756756756756577e-01,1.621621621621621712e-01,1.486486486486486569e-01,1.351351351351351426e-02
4.074074074074073848e-01,3.703703703703703498e-01,2.222222222222222099e-01,0.000000000000000000e+00
5.135135135135134865e-01,2.972972972972973138e-01,1.891891891891891997e-01,0.000000000000000000e+00
1.571428571428571397e-01,6.999999999999999556e-01,1.428571428571428492e-01,0.000000000000000000e+00
7.333333333333332815e-01,7.777777777777777901e-02,1.888888888888888840e-01,0.000000000000000000e+00
5.000000000000000000e-01,2.142857142857142738e-01,2.857142857142856984e-01,0.000000000000000000e+00
7.457627118644067910e-01,1.186440677966101725e-01,1.355932203389830504e-01,0.000000000000000000e+00
2.028985507246376940e-01,6.811594202898550998e-01,1.159420289855072478e-01,0.000000000000000000e+00
4.210526315789473450e-01,3.984962406015037373e-01,1.729323308270676596e-01,7.518796992481202590e-03
2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01
6.097560975609755962e-01,2.439024390243902385e-01,1.463414634146341375e-01,0.000000000000000000e+00
6.060606060606060774e-01,1.818181818181818232e-01,1.818181818181818232e-01,3.030303030303030387e-02
6.470588235294117974e-01,1.764705882352941291e-01,1.764705882352941291e-01,0.000000000000000000e+00
4.047619047619047672e-01,3.095238095238095344e-01,2.857142857142856984e-01,0.000000000000000000e+00
3.450704225352112520e-01,4.929577464788732488e-01,1.619718309859154992e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
6.750000000000000444e-01,1.749999999999999889e-01,1.499999999999999944e-01,0.000000000000000000e+00
4.482758620689655249e-01,2.413793103448275967e-01,3.103448275862069061e-01,0.000000000000000000e+00
6.415094339622641195e-01,1.886792452830188815e-01,1.698113207547169712e-01,0.000000000000000000e+00
6.666666666666666297e-01,1.623931623931623991e-01,1.709401709401709435e-01,0.000000000000000000e+00
2.545454545454545192e-01,6.363636363636363535e-01,1.090909090909090856e-01,0.000000000000000000e+00
2.631578947368420907e-01,5.263157894736841813e-01,1.842105263157894635e-01,2.631578947368420907e-02
2.641509433962264120e-01,6.415094339622641195e-01,9.433962264150944077e-02,0.000000000000000000e+00
4.651162790697674354e-01,3.255813953488372325e-01,1.860465116279069742e-01,2.325581395348837177e-02
7.142857142857143016e-01,1.904761904761904656e-01,9.523809523809523281e-02,0.000000000000000000e+00
3.499999999999999778e-01,4.000000000000000222e-01,2.500000000000000000e-01,0.000000000000000000e+00
3.609467455621301890e-01,3.786982248520709970e-01,2.603550295857988139e-01,0.000000000000000000e+00
3.400000000000000244e-01,5.400000000000000355e-01,1.199999999999999956e-01,0.000000000000000000e+00
6.999999999999999556e-01,0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00
9.677419354838709409e-02,7.903225806451612545e-01,9.677419354838709409e-02,1.612903225806451568e-02
7.565217391304347450e-01,1.130434782608695649e-01,1.304347826086956486e-01,0.000000000000000000e+00
3.720930232558139483e-01,4.883720930232557933e-01,1.395348837209302306e-01,0.000000000000000000e+00
6.323529411764705621e-01,1.323529411764705899e-01,2.352941176470588203e-01,0.000000000000000000e+00
7.142857142857143016e-01,4.761904761904761640e-02,2.380952380952380820e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00
5.268817204301075030e-01,3.225806451612903136e-01,1.505376344086021556e-01,0.000000000000000000e+00
7.785234899328858926e-01,5.369127516778523374e-02,1.677852348993288667e-01,0.000000000000000000e+00
2.272727272727272652e-01,6.363636363636363535e-01,1.363636363636363535e-01,0.000000000000000000e+00
6.666666666666666297e-01,2.222222222222222099e-01,1.111111111111111049e-01,0.000000000000000000e+00
2.916666666666666852e-01,5.833333333333333703e-01,1.250000000000000000e-01,0.000000000000000000e+00
1.666666666666666574e-01,5.000000000000000000e-01,3.333333333333333148e-01,0.000000000000000000e+00
5.714285714285713969e-01,1.428571428571428492e-01,2.857142857142856984e-01,0.000000000000000000e+00
5.555555555555555802e-01,2.222222222222222099e-01,1.111111111111111049e-01,1.111111111111111049e-01
1.250000000000000000e-01,6.875000000000000000e-01,1.875000000000000000e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666666297e-01,2.380952380952380820e-01,9.523809523809523281e-02,0.000000000000000000e+00
5.500000000000000444e-01,1.499999999999999944e-01,2.500000000000000000e-01,5.000000000000000278e-02
2.380952380952380820e-01,5.000000000000000000e-01,2.619047619047619180e-01,0.000000000000000000e+00
7.619047619047618625e-01,1.428571428571428492e-01,9.523809523809523281e-02,0.000000000000000000e+00
8.888888888888888395e-01,0.000000000000000000e+00,1.111111111111111049e-01,0.000000000000000000e+00
5.000000000000000000e-01,2.272727272727272652e-01,2.272727272727272652e-01,4.545454545454545581e-02
4.444444444444444198e-01,4.444444444444444198e-01,1.111111111111111049e-01,0.000000000000000000e+00
4.545454545454545303e-01,2.727272727272727071e-01,2.727272727272727071e-01,0.000000000000000000e+00
6.800000000000000488e-01,1.199999999999999956e-01,1.600000000000000033e-01,4.000000000000000083e-02
4.444444444444444198e-01,4.444444444444444198e-01,1.111111111111111049e-01,0.000000000000000000e+00
3.823529411764705621e-01,4.411764705882352811e-01,1.764705882352941291e-01,0.000000000000000000e+00
2.083333333333333426e-01,6.250000000000000000e-01,1.666666666666666574e-01,0.000000000000000000e+00
6.956521739130434590e-01,1.304347826086956486e-01,1.739130434782608647e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00
7.666666666666667185e-01,6.666666666666666574e-02,1.666666666666666574e-01,0.000000000000000000e+00
1.578947368421052544e-01,5.789473684210526550e-01,2.631578947368420907e-01,0.000000000000000000e+00
3.823529411764705621e-01,4.705882352941176405e-01,1.470588235294117696e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.272727272727272929e-01,1.818181818181818232e-01,9.090909090909091161e-02,0.000000000000000000e+00
6.999999999999999556e-01,2.000000000000000111e-01,1.000000000000000056e-01,0.000000000000000000e+00
7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.682926829268292845e-01,5.853658536585365502e-01,1.219512195121951192e-01,2.439024390243902524e-02
5.999999999999999778e-01,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00
3.636363636363636465e-01,4.545454545454545303e-01,1.818181818181818232e-01,0.000000000000000000e+00
5.000000000000000000e-01,4.000000000000000222e-01,1.000000000000000056e-01,0.000000000000000000e+00
6.842105263157894912e-01,1.052631578947368363e-01,1.842105263157894635e-01,2.631578947368420907e-02
1.538461538461538547e-01,6.153846153846154188e-01,2.307692307692307820e-01,0.000000000000000000e+00
3.333333333333333148e-01,5.000000000000000000e-01,1.666666666666666574e-01,0.000000000000000000e+00
2.727272727272727071e-01,5.454545454545454142e-01,9.090909090909091161e-02,9.090909090909091161e-02
4.000000000000000222e-01,4.000000000000000222e-01,2.000000000000000111e-01,0.000000000000000000e+00
7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,3.333333333333333148e-01,1.458333333333333426e-01,2.083333333333333218e-02
4.000000000000000222e-01,5.333333333333333259e-01,0.000000000000000000e+00,6.666666666666666574e-02
4.285714285714285476e-01,2.857142857142856984e-01,2.857142857142856984e-01,0.000000000000000000e+00
6.666666666666666574e-02,8.666666666666666963e-01,6.666666666666666574e-02,0.000000000000000000e+00
8.333333333333333703e-01,4.166666666666666435e-02,1.250000000000000000e-01,0.000000000000000000e+00
